itemnumber,barcode,isbn,biblionumber,title,author,datelastseen
1101070,bl85539,,490538,"Great British Railway Journeys (TV Series 2010) Season 2 (DVD)","Beers,Marc",2014-01-31
1101071,BL85550,,489314,"Dead Man's Shoes (DVD)","Meadows, Shane ",2014-01-02
1101074,BL85551,,486235,"Live Forever (dvd)","Dower,John",2014-01-28
1101076,bl85540,,486227,"Ill Manors (dvd)","Drew,Ben",2013-12-28
1101078,BL85552,,489299,"Submarine (DVD)","Ayoade,Richard",2014-01-02
1101079,bl85561,,486221,"Fish Tank (dvd)","Arnold,Andrea",2014-01-29
1101080,bl85562,,489147,"Fish Tank (DVD)","Arnold,Andrea",2014-01-18
1101081,BL85553,,489240,"Kinky Boots (DVD)","Jarrold,  Julian ",2013-12-27
1101082,bl85563,,486184,"In Bruges (dvd)","McDonagh,Martin",2014-01-23
1101084,BL85554,,489263,"Genova (DVD)","Winterbottom,Michael",2013-12-27
1101086,bl85564,,518313,"Weekend (dvd)","""Haigh,Andrew""",2014-01-28
1101089,BL85565,,467539,"Kes (DVD)","Loach,  Ken ",2014-01-25
1101091,BL85555,,454572,"Great British Railway Journeys (TV Series 2010) (DVD)","Beers,Marc",2013-12-20
1101092,BL85566,,490574,"The Infidel (DVD)","Appignanesi,Josh",2014-02-02
1101095,BL85556,,489227,"Is Anybody There? (DVD)","Crowley,John",2014-01-24
1101096,BL85557,,13677,"Relative Values","MILBURN, CHRISTOPHER",2014-01-16
1101097,BL85558,,489146,"AfterLife ( DVD )","Peebles,Alison",2014-01-05
1101101,BL85559,,469254,"United 93  (DVD)","Greengrass, Paul ",2014-01-18
1101104,BL85560,,489264,"Lorna Doone (DVD)","Barker,Mike",2014-02-02
1101106,BL85498,,489130,"Goth Cruise (DVD)","Finlay,  Jeanie",2013-12-22
1101108,BL85567,,489119,"The Virgin and the Gypsy (DVD)","Miles,Christopher",2014-01-30
1101110,bl85568,,474700,"Diary of a Wimpy Kid: Rodrick Rules","Bowers,David",2014-01-25
1101120,bl85569,,489182,"The Last Of England (DVD)","Jarman, Derek ",2013-12-20
1101121,BL85499,,489221,"All In The Game (DVD)","O'Hanlon,  Jim ",2014-01-05
1101124,bl85570,,489295,"Doctor At Large (DVD)","Thomas,  Ralph  ",2014-02-02
1101125,bl85571,,486191,"The Comedy of Errors (dvd)","Jones,James Cellan",2014-01-05
1101129,bl85572,,490578,"The Men Who Stare at Goats (dvd)","Heslov,Grant",2013-12-26
1101131,bl85573,,490522,"And When Did You Last See Your Father? (dvd)","Tucker,Anand",2014-01-15
1101133,bl85574,,489301,"Notes on a Scandal  (DVD)","Eyre, Richard",2014-01-21
1101137,bl85575,,490582,"The Unloved (DVD)","Morton,Samantha",2013-12-20
1101141,BL85500,,489178,"Hallam Foe (DVD)","Mackenzie, David ",2013-12-20
1101142,bl85576,,489250,"Purely Belter  (DVD)"," Herman,  Mark ",2013-12-24
1101145,bl85577,,489338,"In Search of Beethoven (DVD)",,2014-01-11
1101149,bl85578,,489292,"In Search of Mozart (DVD)","Grabsky,Phil",2014-01-11
1101154,bl85579,,489328,"Of Time and the City (DVD)","Davies,Terence",2014-01-12
1101157,bl85580,,486672,"Henry IV Part 1 (dvd)","Giles,David",2014-02-02
1101158,BL85501,,489174,"Derren Brown - Something Wicked This Way Comes (DVD)","Coleman, David",2014-01-11
1101164,BL85587,,486195,"Wild Bill (dvd)","Fletcher,Dexter",2013-12-20
1101165,BL85588,,489153,"Breaking and Entering (DVD)","Minghella, Anthony ",2013-12-24
1101166,BL85502,,396994,"Black Death (DVD)","Smith,Christopher",2013-12-20
1101167,BL85589,,486189,"Red Road (dvd)","Arnold,Andrea",2014-02-02
1101168,BL85590,,486258,"Tickets (dvd)","Loach,Ken",2014-01-17
1101169,BL85591,,486257,"The Last King of Scotland (dvd)","Macdonald,Kevin",2014-01-31
1101170,BL85503,,486267,"Wonderland (dvd)","Winterbottom,  Michael ",2014-01-30
1101171,BL85592,,490519,"The No. 1 Ladies' Detective Agency (dvd)","Sturridge,Charles",2014-01-22
1101172,BL85593,,454575,"In This World (DVD)","Winterbottom,Michael",2014-01-25
1101173,BL85504,,489224,"Atonement (DVD)","Wright, Joe ",2014-01-07
1101174,,,251963,"Anita and Me (DVD)",,2013-12-15
1101175,BL85594,,474705,"Foster ","Newman,Jonathan",2014-01-19
1101176,BL85506,,489284,"Bloody Sunday (DVD)","Greengrass, Paul",2013-12-26
1101177,BL85595,,476309,"Topsy Turvy, 1 Disc",,2014-01-04
1101178,BL85507,,489193,"The Age of Stupid (DVD)",,2014-01-05
1101180,BL85508,,489139,"The End of the Line (DVD)","Murray,Rupert",2014-01-28
1101181,BL85596,,486237,"Looking for Eric (dvd)","Loach,Ken",2013-12-20
1101182,BL85509,,489127,"Afghan Star (DVD)","Marking,Havana",2013-12-20
1101183,BL85510,,489216,"Sound it out(DVD)","Finlay,  Jeanie",2013-12-20
1101184,BL85597,,443169,"The Nature Of Britain (DVD)",,2014-02-01
1101185,BL85598,,454600,"Route Irish (DVD)","Loach,Ken",2014-02-01
1101186,BL85511,,489175,"Born Romantic (DVD)","Kane,David",2014-01-23
1101188,BL85512,,468604,"Monsters (dvd)",,2014-01-21
1101189,BL85599,,454571,"Gnomeo & Juliet (DVD)","Asbury,Kelly",2014-01-19
1101190,BL85513,,467461,"24 Hour Party People (DVD)","Winterbottom,  Michael ",2013-12-20
1101191,BL85600,,486262,"Unrelated (dvd)","Hogg,Joanna",2014-02-01
1101192,BL85601,,469255,"Unrelated  (DVD)","Hogg, Joanna ",2014-02-01
1101193,BL85514,,486239,"Marley (dvd)","Macdonald,Kevin",2013-12-29
1101200,bl85581,,474693,"Cosmopolis ","Cronenberg,David",2014-02-01
1101202,bl85582,,485161,"The Winter's Tale (dvd) ","Howell,Jane",2014-02-01
1101205,bl85583,,487432,"ill Manors",,2014-01-31
1101207,bl85584,,486211,"Black Jack (dvd)","Loach,Ken",2014-01-23
1101209,bl85585,,486183,"Henry IV Part 2 (dvd)","Giles,David",2014-02-02
1101804,BL85438,,486203,"Jude (DVD)","Winterbottom,  Michael ",2014-01-19
1102060,BL85453,,486250,"Shadow Dancer (dvd)","Marsh,James",2014-02-01
1102215,BL85322,,460037,"Velvet Goldmine, Disc 1",,2013-12-21
1102230,BL85404,,492402,"Black Narcissus",,2014-01-12
1102250,BL85515,,489226,"Pride & Prejudice (DVD)","Wright, Joe",2014-01-21
1102252,BL85517,,489254,"Layer Cake (DVD)","Vaughn,  Matthew ",2014-01-15
1102253,BL85518,,489117,"Red Road (DVD)","Arnold,Andrea",2014-01-19
1102254,BL85519,,489136,"The Shock Doctrine (DVD)",,2014-02-01
1102256,BL85604,,489319,"Green For Danger (DVD)","Gilliat,  Sidney ",2014-01-21
1102257,BL85605,,489162,"Starsuckers (DVD)","Atkins,Chris",2014-01-11
1102258,BL85606,,489152,"Cottage To Let (DVD)","Asquith,  Anthony ",2014-01-11
1102259,BL85607,,486216,"Code 46 (DVD)"," Winterbottom, Michael ",2013-12-27
1102260,BL85608,,449162,"Jackboots on Whitehall  (DVD)","McHenry,Edward",2014-02-02
1102261,BL85609,,489134,"I Know You Know (DVD)","Kerrigan,Justin",2013-12-21
1102262,BL85611,,449156,"Girl with a Pearl Earring (DVD)","Webber,Peter",2014-01-21
1102263,BL85612,,486256,"The Awakening (dvd)","Murphy,Nick",2014-02-02
1102264,BL85613,,489244,"Shirley Valentine (DVD)","Gilbert, Lewis",2013-12-27
1102266,BL85614,,486260,"Trishna (dvd)","Winterbottom,  Michael ",2014-01-21
1102268,BL85615,,489315,"This is England (DVD)","Meadows, Shane",2013-12-22
1102269,BL85617,,489132,"Two Men Went to War (DVD)","Henderson,John",2014-01-18
1102270,BL85618,,486208,"Archipelago (dvd)","Hogg,Joanna",2013-12-29
1102271,BL85619,,489326,"Bright Young Things (DVD) (694233)","Fry,Stephen",2014-01-25
1102272,BL85620,,467554,"Monty Python And The Holy Grail (DVD)","Gilliam,  Terry  ",2014-02-02
1102273,BL85621,,489155,"Ill Manors (DVD)","Drew,Ben",2014-01-21
1102274,BL85622,,486200,"A Cock And Bull Story (DVD)","Winterbottom,  Michael ",2014-01-25
1102275,BL85623,,489124,"Shifty (DVD)","Creevy,Eran",2013-12-22
1102276,BL85624,,489262,"Code 46 (DVD)"," Winterbottom, Michael ",2014-01-18
1102277,BL85625,,486214,"Butterfly Kiss (dvd)","Winterbottom,  Michael ",2014-01-18
1102278,BL85626,,486226,"How We Built Britain (2007 ) (dvd)","Claypole,Jonty",2014-01-21
1102280,BL85627,,396993,"Age of Heroes (DVD)","Vitoria,Adrian",2013-12-22
1102285,BL85628,,510802,"Personal Best (dvd)","""Blair,Sam""",2014-01-04
1102408,BL85505,,251963,"Anita and Me (DVD)",,2014-02-02
1102420,bl85331,,510963,"Trance (dvd)","""Boyle, Danny""",2014-01-31
1102424,BL85616,,446792,"A Foreign Field, 1 Disc",,2014-01-15
1102452,BL85610,,474370,"127 Hours (DVD)","Boyle,Danny",2014-01-15
1102464,bl85422,,185757,"Cemetery Junction, 1Disc",,2013-12-26
1102465,bl85406,,102676,Miranda,,2014-01-04
1103475,BL85319,,510785,"Love Me Still (dvd)","""Hiller,Danny""",2014-01-25
1103695,BL85602,,489122,"Just Do It: A Tale of Modern-day Outlaws  (DVD)","James,Emily",2014-01-05
1105698,BL85654,,520794,"East End Babylon",,2014-01-29
1105700,BL85629,,513534,Freight,"""St. Paul,Stuart""",2014-01-23
1105702,bl85631,,185622,Telstar,,2014-01-23
1105705,BL85632,,513929,"Your Highness","""Gordon Green,David""",2014-01-23
1105721,BL85630,,520795,"The Big Iam",,2014-01-23
1105730,BL85633,,520796,Scratch,,2014-01-23
1105733,bl85652,,518420,Community,"""Ford,James""",2014-01-23
1105736,bl85650,,520797,"Hunky Dory",,2014-01-23
1105739,bl85651,,463863,"Franklyn (2008) (dvd)","McMorrow,Gerald",2014-01-23
1105740,bl85648,,311683,"St Trinian's",,2014-01-23
1105744,bl85647,,53026,"Glorious 39","Poliakoff, Stephen",2014-01-23
1105746,bl85646,,445293,"Last Chance Harvey, 1 Disc",,2014-01-23
1105752,bl85645,,513384,"44 Inch Chest","""Venville,Malcolm""",2014-01-23
1107242,bl85643,,514673,"Hello Quo","""G. Parker,Alan""",2014-01-29
1107243,bl85639,,514964,"The Shouting Men","""Kelly,Steve""",2014-01-29
1107259,bl85638,,514715,"Jig ","""Bourne,Sue""",2014-01-29
1107291,bl85637,,492931,"Frozen Planet",,2014-01-29
1107293,bl85636,,515000,uwantme2killhim?,"""Douglas,Andrew""",2014-01-29
1107295,bl85649,,514878,StreetDance,"""Giwa,Max""",2014-01-29
1107297,bl85641,,514716,"JLS- Eyes Wide Open","""Morahan,Andrew""",2014-01-29
1107300,bl85644,,514764,Mercenaries,"""Leonti,Paris""",2014-01-29
1107302,bl85635,,514534,Blood,"""Murphy,Nick""",2014-01-29
1107413,bl85634,,514903,"The Crew ","""Vitoria,Adrian""",2014-01-30
1107433,BL85642,,489270,"The Descent (2 DVD) (679387)","Marshall,Neil",2014-01-30
1107438,bl85640,,514844,"Seven Psychopaths","""McDonagh,Martin""",2014-01-30
1107444,bl85660,,515027,"You will meet a Tall Dark Stranger","""Allen,Woody""",2014-01-30
1107448,bl85659,,514805,"Pelican Blood","""Golden,Karl """,2014-01-30
1107452,bl85657,,514742,"Lesbian Vampire Killers ","""Claydon,Phil""",2014-01-30
1107453,bl85656,,464070,"The Scouting Book for Boys (dvd)","Harper,Tom ",2014-01-30
1107457,bl85655,,185621,"White Lightning",,2014-01-30
1107459,bl85653,,514490,"A Bunch of Amateurs","""Cadiff,Andy """,2014-01-30
1107461,bl85665,,514830,"Round Ireland with a Fridge","""Bye,Ed""",2014-01-30
1107464,bl85661,9781848872820,470421,"Gulliver's Travels","Martin Rowson",2014-01-30
1107466,bl85664,,514637,"From Time to Time (dvd)","""Fellowes,Julian""",2014-01-30
1107469,bl85663,,514810,"Playing the Moldovans at Tennis","""Hawks, Tony""",2014-01-30
1107481,bl85658,,514607,"Electric Man","""Barras,David """,2014-01-30
1107485,bl85662,,514936,"The Last Seven","""Naqvi,Imran""",2014-01-30
1107488,bl85670,9781405259415,457181,"War Horse","""Morpurgo, Michael""",2014-01-30
1107495,bl85669,,514506,"All Stars","""Gregor,Ben""",2014-01-30
1107501,bl85667,,510846,"Trap for Cinderella  (dvd)","""Softley,Iain""",2014-01-30
1107506,bl85666,,514970,"The Tournament","""Mann,Scott""",2014-01-30
1107509,bl85668,,514782,"Nativity 2","""Isitt,Debbie""",2014-01-30
1107515,bl85676,,514668,"Harry Brown","""Barber,Daniel""",2014-01-30
1107520,bl85677,,514756,"""Mad, Sad & Bad""","""Luthra,Avie""",2014-01-30
1107524,bl85675,,514794,"One Life ","""Gunton, Michael""",2014-01-30
1107525,bl85674,,514919,"The Firm (dvd)","""Love, Nick""",2014-01-30
1107527,bl85673,,468589,Hereafter,,2014-01-30
1107528,bl85671,,514800,Outlaw,"""Love,Nick""",2014-01-30
1107532,bl85672,,467605,"Severance (DVD)","Smith,Christopher",2014-01-30
1107612,bl85696,,514527,"Better Things (dvd)","""Hopkins,Duane""",2014-01-30
1107613,bl85697,,514491,"A Complete History of my Sexual Failures","""Waitt,Chris """,2014-01-30
1107614,bl85698,,514860,Skeletons,"""Whitfield,Nick""",2014-01-30
1107617,bl85699,,510850,"Weekend (dvd)","""Haigh,Andrew""",2014-01-30
1107622,bl85700,,514958,"The Road: A Story of Life and Death","""Isaacs,Marc""",2014-01-30
1107627,bl85690,,514842,Separado,"""Goch, Dylan""",2014-01-30
1107633,bl85691,,514701,"Incendiary (dvd)","""Maguire,Sharon""",2014-01-30
1107636,bl85692,,514518,"Awaydays (dvd)","""Holden,Pat""",2014-01-30
1107639,bl85693,,514565,"Clive Barker's Book of Blood","""Harrison,John""",2014-01-30
1107655,bl85694,,514546,"Bunny and the Bull (dvd)","""King,Paul""",2014-01-30
1107667,bl85695,,514549,"Cameraman: The Life and Work of Jack Cardiff","""McCall,Craig""",2014-01-30
1107679,BL85681,,492935,"Guard, The",,2014-01-30
1107685,BL85682,,514997,"Unmade Beds","""Dos Santos,Alexis""",2014-01-30
1107695,bl85687,,514601,Dread,"""DiBlasi,Anthony """,2014-01-30
1107699,bl85683,,514595,"Donkeys (dvd)","""McKinnon,Morag""",2014-01-30
1107715,bl85684,,514839,Screwed,"""Traviss,Reg""",2014-01-30
1107768,bl85685,,521310,"A self made hero [videorecording]",,2014-01-30
1107770,BL85686,,489327,Hunger,"McQueen,Steve",2014-01-30
1107775,bl85679,,454549,"Boy A (DVD)","Crowley,John",2014-01-30
1107779,bl85688,,514552,"Cass (dvd)","""S. Baird,Jon""",2014-01-30
1107782,bl85689,,514670,"Heartless (dvd)","""Ridley,Philip""",2014-01-30
1107783,bl85678,,514909,"The Disappeared","""Kevorkian,Johnny""",2014-01-30
1107785,bl85680,,514920,"The First Grader","""Chadwick,Justin""",2014-01-30
1107806,bl85701,,514926,"The Gruffalo's Child","""Heidscht̲ter,Uwe""",2014-01-30
1107808,bl85702,,514926,"The Gruffalo's Child","""Heidscht̲ter,Uwe""",2014-01-30
1107810,bl85703,,514639,Gambit,"""Hoffman,Michael""",2014-01-30
1107813,bl85704,,514815,"Prince of Persia","""Newell,Mike""",2014-01-30
1107816,bl85705,,514498,"A Thousand Kisses Deep ","""Lustig,Dana""",2014-01-30
1107820,bl85706,,514525,"Bel Ami","""Donnellan,Declan""",2014-01-30
1107822,bl85707,,467555,"Monty Python's Life of Brian (2 DVD)","Jones, Terry ",2014-01-30
1107825,bl85708,,514690,"I Against I","""Cripps,Mark""",2014-01-30
1107827,bl85709,,514955,"The Reeds","""Cohen,Nick""",2014-01-30
1107829,bl85710,,514797,"One Night in Turin","""Erskine,James""",2014-01-30
1107831,bl85711,,514556,"Charles Dicken's England","""Richards,Julian""",2014-01-30
1107857,bl85713,,514653,"Grabbers (dvd)","""Wright,Jon""",2014-01-31
1107858,bl85712,,514693,"I Want Candy","""Surjik,Stephen""",2014-01-31
1107859,bl85715,,514505,Airborne,http://www.imdb.com/title/tt1827354/?ref_=fn_al_tt_2,2014-01-31
1107860,bl85716,,514963,"The Shock Doctrine","""Whitecross,MAT""",2014-01-31
1107861,bl85717,,514957,"The Riddle (dvd)",""",Brendan""",2014-01-31
1107862,bl85718,,514483,"31 North 62 East","""Loraine,Tristan""",2014-01-31
1107863,bl85719,,514680,"Horrid Henry 3D: The Movie","""Moore,Nick""",2014-01-31
1107864,bl85720,,515030,"Zebra Crossing","""Holland,Sam""",2014-01-31
1107865,bl85721,,514577,"Cracks (dvd)","""Scott,Jordon""",2014-01-31
1107867,bl85722,,514850,"""She, a Chinese (dvd)""","""Guo,Xiaolu""",2014-01-31
1107868,bl85723,,514656,"Guilty Pleasures","""Moggan,Julie""",2014-01-31
1107870,bl85724,,514916,"The Fast and the  Furious 6","""Lin,Justin""",2014-01-31
1107871,bl85725,,514846,"Shadows in the Sun (dvd)","""Rocksavage,David""",2014-01-31
1107873,bl85726,,514956,"The Reverend","""Jones,Neil""",2014-01-31
1107874,bl85727,,514640,"Garbage Warrior","""Hodge,Oliver""",2014-01-31
1107876,bl85728,,514975,"The Wicker Tree ","""Hardy,Robin""",2014-01-31
1107879,bl85729,,514643,"Ghost Machine","""Hartwill,Chris""",2014-01-31
1107880,bl85730,,514949,"The Other Man  (dvd)","""Eyre,Richard""",2014-01-31
1107881,bl85731,,251970,"Dangerous Parking (DVD)",,2014-01-31
1107882,bl85732,,514684,Huge,"""Miller,Ben """,2014-01-31
1107883,bl85733,,514750,"Love Me Still ","""Hiller,Danny""",2014-01-31
1107884,bl85734,,514856,"""Silent Night, Bloody Night: The Homecoming""","""Plumb,James""",2014-01-31
1107886,bl85735,,514503,"African Cats","""Fothergill, Alastair""",2014-01-31
1107887,bl85736,,489241,"Gnomeo & Juliet (DVD)","Asbury,Kelly",2014-01-31
1107888,bl85738,,514560,Cherrybomb,"""Barros D'Sa,Lisa""",2014-01-31
1107889,bl85739,,514965,"The Shrine (dvd)","""Catterall,Duncan""",2014-01-31
1107890,bl85740,,514951,"The Pirates! An Adventure with Scientists","""Lord, peter""",2014-01-31
1107891,bl85741,,514763,"Meerkat Manor:The Story Begins","""Barker, Chris""",2014-01-31
1107892,bl85742,,514822,"Resurrecting 'The Street Walker'","""Uyanik,Ozgur""",2014-01-31
1107893,bl85743,,514870,"Spike Island","""Whitecross,MAT""",2014-01-31
1107894,bl85744,,514783,"New Town Killers","""Jobson,Richard""",2014-01-31
1107895,bl85745,,514615,"Everything or Nothing","""Riley,Steven """,2014-01-31
1107896,BL85746,,514862,"Sleep Furiously","""Koppel,Gideon""",2014-01-31
1107897,bl85747,,514894,"The Boat that Rocked","""Curtis,Richard""",2014-01-31
1107898,bl85748,,514599,"Dorian Gray (dvd)","""Parker,Oliver""",2014-01-31
1107899,bl85749,,514691,"I Can't Think Straight (dvd)","""Sarif,Shamimn """,2014-01-31
1107900,BL85750,,514769,"Monty Python: Almost the Truth - The Lawyer's Cut","""Jones,Bill""",2014-01-31
1107901,bl85751,,514642,"George Michael - The Live Final","""Morahan,Andrew""",2014-01-31
1107915,BL85752,,514594,"Donkey Punch (dvd)","""Blackburn,Oliver""",2014-01-31
1107918,bl85754,,515019,"Who Killed Nancy? (dvd)","""G. Parker,Alan""",2014-01-31
1107922,bl85755,,514974,"The Waiting room ","""Goldby,Roger""",2014-01-31
1107924,bl85756,,514813,"Powder (dvd)","""Elliott, Mark""",2014-01-31
1107927,bl85757,,514786,"No Greater Love (dvd)","""Whyte,Michael""",2014-01-31
1107931,BL85758,,514707,Island,Mitchell,2014-01-31
1107935,bl85759,,514746,"Living with the Tudors","""Guthrie,Karen""",2014-01-31
1107940,bl85760,,515018,"White Out","""Brewster,Lawrie""",2014-01-31
1107941,bl85761,,514930,"The Holding","""Jacobson,Susan""",2014-01-31
1107943,bl85762,,514973,"The Vanguard","""Hope, Matthew""",2014-01-31
1107946,bl85763,,514678,Honeymooner,"""Spector,Col """,2014-01-31
1107952,bl85764,,514709,"Jack Said","""Basannavar,Lee """,2014-01-31
1107958,bl85765,,514722,Junkhearts,"""Krishnan,Tinge """,2014-01-31
1107961,bl85766,,514890,"The Bank Job ","""Donaldson,Roger""",2014-01-31
1107964,bl85767,,510761,"Don't Worry About Me (dvd)","""Morrissey,David""",2014-01-31
1107967,bl85768,,514837,"Scott Walker - 30th Century Man","""Kijak,Stephen""",2014-01-31
1107972,bl85769,,514509,"All White in Barking ","""Isaacs,Marc""",2014-01-31
1107974,bl85770,,514730,Kicks,"""Heymann,Lindy""",2014-01-31
1107976,bl85771,,514902,"The Cottage ","""Andrew Williams,Paul """,2014-01-31
1107977,bl85772,,514911,"The Edge of Dreaming","""Hardie,Amy""",2014-01-31
1107978,bl85773,,514591,"Do Elephants Pray?","""Hills,Paul """,2014-01-31
1107979,bl85774,,514572,Compulsion,"""Harding,Sarah""",2014-01-31
1107980,bl85775,,514905,"The Dead Outside","""Anne Mullaney,Kerry""",2014-01-31
1107999,bl85776,,514501,"Act of Grace","""Kershaw,Noreen""",2014-01-31
1108000,bl85777,,514877,Stormhouse,"""Turner,Dan""",2014-01-31
1108001,bl85778,,514826,Risen,"""Jones,Neil""",2014-01-31
1108003,bl85779,,514884,"Swinging with the Finkels","""Newman,Jonathan""",2014-01-31
1108005,bl85780,,514685,Hugo,"""Scorsese,Martin """,2014-01-31
1108007,bl85781,,514579,"Crying With Laughter","""Molotnikov,Justin""",2014-01-31
1108009,bl85782,,514676,Hollow,"""Axelgaard,Michael""",2014-01-31
1108011,bl85783,,514533,Blessed,"""Aldridge,Mark""",2014-01-31
1108012,bl85786,,514551,"Carmen's Kiss (dvd)","""Fairman,David""",2014-01-31
1108013,bl85787,,514876,"Still Life","""Pasolini,Uberto""",2014-01-31
1108014,bl85788,,514845,"Sex & Drugs & Rock & Roll","""Whitecross,Mat""",2014-01-31
1108016,bl85790,,514906,"The Deaths of Ian Stone ","""Piana,Dario""",2014-01-31
1108020,bl85791,,515008,Wasteland,"""Athale,Rowan""",2014-01-31
1108037,bl85843,,514655,"Grow Your Own (dvd)","""Laxton,Richard""",2014-01-31
1108046,bl85844,,514731,"Killing Bono ","""Hamm,Nick""",2014-01-31
1108047,BL85792,,514545,Buffering,"""Flaxstone,Darren""",2014-01-31
1108054,BL85793,,489249,"The Hide (DVD)","Losey,Marek",2014-01-31
1108063,bl85845,,514652,"Goth Cruise (dvd)","""Finlay,Jeanie""",2014-01-31
1108064,bl85846,,514555,"Centurion (dvd)","""Marshall,Neil""",2014-01-31
1108065,BL85794,,514819,Rage,"""Potter,Sally""",2014-01-31
1108067,bl85847,,514650,"Good Dick (dvd)","""Palka,Marianna""",2014-01-31
1108069,BL85848,,515026,"You Instead","""Mackenzie,David""",2014-01-31
1108070,BL85795,,514672,"Heavy Load (dvd)","""Rothwell,Jerry""",2014-01-31
1108089,BL85822,,514904,"The Damned United (dvd)","""Hooper,Tom""",2014-02-01
1108094,BL85819,,514942,"The Middle Men (dvd)","""Horvath,Meghan""",2014-02-01
1108099,BL85818,,514596,"Donor Unknown ","""Rothwell,Jerry""",2014-02-01
1108101,BL85820,,514609,"Encounters (dvd)","""Kelman,Pat""",2014-02-01
1108107,BL85821,,514641,"Genova (dvd)","""Winterbottom,Michael""",2014-02-01
1108116,BL85849,,514897,"The Chemical Brothers - Don't Think","""Smith,Adam""",2014-02-01
1108122,bl85850,,514818,Pusher,"""Raja,Assad""",2014-02-01
1108126,bl85851,,514803,Patagonia,"""Evans,Mark""",2014-02-01
